"","crn","stn","cast","mdate","press","theta","sigma","temp","csal","coxy","bsal","boxy","dic","ph","alk","phos","nit","sil","dop","don","doc","tdp","tdn","pc","pn","pp","lln","llp","atp","n2o","psi","p15n","no2"
"112",50,2,2,102893,4595.9,1.1069,27.789,1.4928,34.6893,-9,-9,152.4,2324.6,7.583,2417,2.47,35.92,151.26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"113",50,2,5,102993,211.5,15.7538,25.558,15.7869,34.6802,190.7,34.6924,198.4,2052,7.925,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"114",50,2,5,102993,238.3,13.9438,25.799,13.9781,34.4825,197.7,34.4791,200,2062.6,7.886,2270,0.59,8.22,7.79,0.08,3.37,-9,0.66,11.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"115",50,2,5,102993,275,12.3761,25.983,12.4127,34.3124,201.6,34.3211,200.6,2075.1,7.846,-9,0.75,10.64,10,0.09,3.31,-9,0.84,13.95,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"116",50,2,5,102993,324.1,10.9064,26.16,10.9461,34.1883,201.3,34.1878,199.5,2093.2,7.801,2260,0.98,13.78,13.9,0.07,3.56,-9,1.05,17.34,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"117",50,2,5,102993,403.8,8.8958,26.426,8.9395,34.0951,179.4,34.0992,181.1,2132.7,7.714,2266,1.38,19.72,25.16,0.07,3.44,-9,1.45,23.16,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"118",50,2,5,102993,606.4,5.3635,26.937,5.4139,34.1219,54.6,34.1196,51.2,2296,7.375,2312,2.75,37.95,76.7,0.05,2.59,-9,2.79,40.54,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"119",50,2,5,102993,1023,3.7643,27.411,3.8406,34.4985,40.9,34.5002,43.1,2345.2,7.392,2371,3.05,41.91,114.82,0.01,1.95,-9,3.06,43.86,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"120",50,2,6,102993,7.1,25.9629,23.167,25.9645,35.1616,201.4,35.1567,203.3,1970,8.114,2312,0.05,0.01,1.11,0.2,5.01,94.33,0.24,5.02,-9,-9,-9,1.2,-9,-9,-9,-9,-9,-9
"121",50,2,6,102993,17.2,25.9695,23.166,25.9733,35.1631,201.3,35.1582,202.7,1970.4,8.115,2314,0.04,0.01,0.88,0.21,5.66,91.4,0.24,5.67,-9,-9,-9,0.8,8.8,-9,-9,-9,-9,-9
"122",50,2,6,102993,27.1,25.9654,23.169,25.9715,35.1653,201.6,35.1586,203.9,1975,8.115,2309,0.04,0.01,0.86,0.21,6.45,-9,0.25,6.46,-9,-9,-9,2,56.6,-9,-9,-9,-9,-9
"123",50,2,6,102993,48.4,25.9378,23.289,25.9486,35.3135,204.7,35.3073,-9,1980.6,8.11,2325,0.02,0.01,0.82,0.21,5.73,77.04,0.22,5.74,-9,-9,-9,0.8,48.8,-9,-9,-9,-9,-9
"124",50,2,6,102993,58.5,25.805,23.364,25.8179,35.3577,208.3,35.3627,208.1,1985.6,8.106,2326,0.01,0.01,0.85,0.23,6.21,78.99,0.24,6.22,-9,-9,-9,0.9,29.3,-9,-9,-9,-9,-9
"125",50,2,6,102993,80.3,23.1071,24.097,23.1235,35.2567,230.1,35.2673,229.1,1994.6,8.084,2323,0.01,0,1.19,0.26,5.39,73.82,0.27,5.39,-9,-9,-9,0.8,28.3,-9,-9,-9,-9,-9
"126",50,2,6,102993,78.9,23.1553,24.085,23.1715,35.2594,230.5,35.2579,229.3,1993.9,8.083,2316,0.01,0.01,1.18,0.21,5.87,73.04,0.22,5.88,-9,-9,-9,1,-9,-9,-9,-9,-9,-9
"127",50,2,6,102993,93.4,22.1772,24.343,22.1958,35.2303,226.1,35.2311,228.5,1999.5,8.07,2317,0.01,0.03,1.24,0.2,5.21,71.18,0.21,5.24,-9,-9,-9,1.6,-9,-9,-9,-9,-9,-9
"128",50,2,6,102993,105.2,20.6625,24.724,20.6824,35.1826,217.2,35.1812,220.4,2013.8,8.046,2316,0.04,0.03,1.42,0.18,5.01,72.46,0.21,5.04,-9,-9,-9,5.5,59.6,-9,-9,-9,-9,-9
"129",50,2,6,102993,117.8,20.4319,24.783,20.454,35.1783,-9,-9,216.3,2016.2,8.038,2318,0.04,0.04,1.43,0.17,5.75,72.11,0.21,5.79,-9,-9,-9,74.5,-9,-9,-9,-9,-9,-9
"130",50,2,6,102993,125,20.073,24.863,20.0961,35.158,215.8,35.166,214.1,2020.2,8.032,2321,0.05,0.11,1.52,0.19,4.99,69.23,0.23,5.1,-9,-9,-9,-9,112.3,-9,-9,-9,-9,-9
"131",50,2,6,102993,138.4,19.4429,25.003,19.468,35.1256,203.6,35.1251,205.1,2032.2,8.01,2323,0.11,0.89,1.75,0.14,4.79,68.65,0.24,5.68,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"132",50,2,6,102993,148.9,18.7749,25.129,18.8012,35.0663,196.1,35.066,199.1,2038.8,7.988,-9,0.17,1.99,2.06,0.16,4.48,59.47,0.32,6.47,-9,-9,-9,-9,302.7,-9,-9,-9,-9,-9
"133",50,2,6,102993,163.4,18.2462,25.211,18.2746,34.9996,200.8,35.0029,199.2,2041.5,7.977,2302,-9,-9,-9,-9,-9,55.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"134",50,2,6,102993,182.6,17.3886,25.338,17.4192,34.8909,199.1,34.8889,198.8,2045,7.962,2294,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"135",55,2,1,72494,1600.5,2.5546,27.591,2.6668,34.5822,69.3,34.5849,70.6,2356.2,7.443,2397,2.91,40.67,139.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"136",55,2,1,72494,1999.2,1.9599,27.668,2.0977,34.6169,85.7,34.6182,86,2362.6,7.471,-9,2.84,39.76,153.49,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"137",55,2,1,72494,2599.4,1.5076,27.731,1.6911,34.6531,110.9,34.6518,110.9,2351.9,7.516,2419,2.72,38.48,159.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"138",55,2,1,72494,2999.5,1.3367,27.755,1.5547,34.6677,123.6,34.6689,123.6,2349.3,7.539,2426,2.65,37.65,160.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"139",55,2,1,72494,3597.7,1.1869,27.776,1.4621,34.6808,138.9,34.679,140.7,2332.6,7.567,2421,2.57,36.5,155.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"140",55,2,1,72494,3997.5,1.1364,27.783,1.4537,34.6852,-9,-9,148.2,2329.1,7.579,2417,2.52,35.97,152.66,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"141",55,2,1,72494,4499.3,1.1115,27.787,1.4859,34.6873,152.1,34.6896,151.6,2325.2,7.583,2421,2.49,35.85,149.08,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"142",55,2,3,72594,210.8,19.0514,25.063,19.0892,35.0723,191.2,35.0771,193.4,2035.8,7.982,2305,0.18,2.24,2.06,0.19,4.56,-9,0.36,6.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"143",55,2,3,72594,223.9,18.4619,25.153,18.5011,34.9945,190.5,34.9839,192.5,2039.2,7.969,2301,0.21,2.76,2.71,0.19,5.09,79.2,0.4,7.85,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"144",55,2,3,72594,236.7,17.8467,25.242,17.8872,34.9116,194.4,34.9142,192.5,2041.9,7.958,2292,0.24,3.35,2.86,0.18,4.69,-9,0.42,8.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"145",55,2,3,72594,247.9,17.4324,25.301,17.4741,34.8566,194.1,34.8602,192.8,2044.6,7.955,2289,0.27,3.69,3.14,0.18,4.21,77.36,0.45,7.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"146",55,2,3,72594,301.2,14.996,25.66,15.0417,34.5938,206.9,34.5993,202.7,2047.8,7.917,2271,0.43,6.01,5.7,0.14,4.87,62.43,0.57,10.87,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"147",55,2,3,72594,349.1,12.1531,26.04,12.1991,34.3306,219.5,34.3357,208.8,2070.3,7.849,2256,0.72,10.55,11.1,0.14,5.12,42.99,0.86,15.67,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"148",55,2,3,72594,401.4,10.6407,26.217,10.6893,34.201,211.2,34.2036,202.3,2090.3,7.798,2255,0.96,13.96,15.79,0.11,4.62,43.88,1.07,18.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"149",55,2,3,72594,498.4,7.77,26.571,7.8201,34.0626,157.4,34.0649,137.8,2177.1,7.596,-9,1.79,25.49,37.37,0.1,2.89,41.34,1.89,28.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"150",55,2,3,72594,597.6,5.9218,26.826,5.9739,34.0684,-9,-9,83,2239.9,7.473,2288,-9,-9,-9,0.05,2.6,38.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"151",55,2,3,72594,699.7,4.9476,27.034,5.004,34.184,39.7,34.1844,37.1,2305.9,7.349,2315,2.91,39.82,86.78,0.01,1.34,39.97,2.92,41.16,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"152",55,2,3,72594,802.6,4.5432,27.189,4.6063,34.3221,26.9,34.3177,30.1,2329.5,7.341,2339,3.05,41.27,97.63,0.01,1.64,44.95,3.06,42.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"153",55,2,3,72594,902.1,4.3244,27.276,4.3945,34.4019,32.8,34.4004,34.9,2334.2,7.364,2355,3.06,41.46,102.43,0.02,1.52,44.75,3.08,42.98,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"154",55,2,3,72594,1022,4.0359,27.354,4.1142,34.462,39.4,34.4625,39.6,2338.6,7.372,2358,3.06,41.46,107.82,0,1.88,44.65,3.07,43.35,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"155",55,2,4,72594,4.7,25.5609,23.089,25.5619,34.894,-9,-9,-9,1960.4,8.104,2290,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"156",55,2,4,72594,43.8,25.4613,23.122,25.471,34.896,204.8,34.8949,207.3,1959.8,8.107,2289,0.04,0,1.87,0.29,6.03,93.67,0.33,6.03,-9,-9,-9,0.3,44.9,-9,-9,-9,-9,-9
"157",55,2,4,72594,59.8,25.4414,23.129,25.4545,34.8976,-9,-9,207.6,1961.6,8.102,-9,0.03,0,0.9,0.31,5.94,84.48,0.34,5.94,-9,-9,-9,0.3,52.7,-9,-9,-9,-9,-9
"158",55,2,4,72594,74.3,24.3384,23.486,24.3542,34.9276,216,34.9329,218.1,1965.2,8.095,2297,0.03,0,1,0.34,6.32,82.72,0.37,6.32,-9,-9,-9,0.5,37.1,-9,-9,-9,-9,-9
"159",55,2,4,72594,104.2,22.4381,24.195,22.459,35.133,212.1,35.132,214.3,1989.2,8.082,2306,0.03,0,0.87,0.27,5.77,63.77,0.3,5.77,-9,-9,-9,0.7,50.8,-9,-9,-9,-9,-9
"160",55,2,4,72594,115.3,22.1261,24.303,22.1491,35.1584,212.2,35.163,212.1,1995.2,8.061,2309,0.03,0.01,0.87,0.25,5.6,64.25,0.28,5.61,-9,-9,-9,8.6,-9,-9,-9,-9,-9,-9
"161",55,2,4,72594,124.2,21.843,24.406,21.8674,35.1893,-9,-9,209.6,2002.1,8.062,2311,0.03,0.07,0.88,0.26,5.45,60.54,0.29,5.52,-9,-9,-9,78.2,71.3,-9,-9,-9,-9,-9
"162",55,2,4,72594,134.4,21.3496,24.52,21.3757,35.1597,202.5,35.1639,202.8,2012.3,8.033,2307,0.07,0.32,0.99,0.21,4.8,64.84,0.28,5.13,-9,-9,-9,351.4,-9,-9,-9,-9,-9,-9
"163",55,2,4,72594,175,19.4939,24.989,19.5257,35.1242,196.5,35.1285,194.3,2037.3,7.995,2300,0.16,1.89,1.87,0.17,4.11,73.83,0.32,6.01,-9,-9,-9,-9,235.3,-9,-9,-9,-9,-9
"164",55,2,4,72594,184.8,18.921,25.083,18.9539,35.0543,201.5,35.0561,193.8,2041.2,7.981,2286,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"165",55,2,4,72594,201.3,18.1138,25.203,18.1486,34.9462,200.9,34.9544,192.2,2040.9,7.963,2295,0.24,3.06,3.96,0.15,4.07,69.25,0.39,7.13,-9,-9,-9,-9,338.9,-9,-9,-9,-9,-9
"166",56,2,1,82994,2400.3,1.6425,27.714,1.8103,34.6443,104.8,34.6451,105.6,2351.3,7.507,2413,2.74,38.93,155.52,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"167",56,2,1,82994,3000.2,1.3361,27.756,1.5541,34.6684,123.7,34.6693,123.9,2341.8,7.538,2420,2.66,37.77,158.62,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"168",56,2,1,82994,4000,1.1399,27.783,1.4576,34.6855,-9,-9,147,2325.6,7.576,2413,2.53,36.23,152.18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"169",56,2,1,82994,4499.6,1.112,27.787,1.4865,34.6881,151.7,34.6885,151.5,2324.8,7.582,2410,2.52,36.06,149.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"170",56,2,4,83094,210.3,17.0053,25.394,17.04,34.8444,199.7,34.8424,-9,2036.5,7.96,2283,0.27,3.57,3.51,0.13,2.83,-9,0.4,6.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"171",56,2,4,83094,223.7,15.9434,25.515,15.9787,34.6811,-9,-9,-9,2050.2,7.92,2277,0.41,5.59,4.47,0.11,2.59,53.73,0.52,8.18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"172",56,2,4,83094,234.9,15.4007,25.591,15.4369,34.6209,192.9,34.6116,193.3,2050.6,7.911,2273,0.46,6.2,5.05,0.1,2.92,-9,0.56,9.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"173",56,2,4,83094,249.2,14.7916,25.67,14.829,34.5498,195,34.548,196.8,2053.6,7.899,2268,0.51,6.87,5.77,0.11,3.01,53.54,0.62,9.88,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"174",56,2,4,83094,275,13.7853,25.816,13.8246,34.4621,198.7,34.4546,196.4,2057.3,7.882,2265,0.6,8.38,7.5,0.1,3.22,54.03,0.69,11.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"175",56,2,4,83094,299.7,12.8899,25.937,12.9309,34.3829,201,34.3811,202.2,2063.2,7.867,2264,0.66,9.59,9.35,0.1,3.1,49.44,0.76,12.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"176",56,2,4,83094,325.4,11.9055,26.062,11.9478,34.2989,199.3,34.2958,206.1,2073.7,7.836,2259,0.81,11.68,11.55,0.1,3.42,48.66,0.91,15.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"177",56,2,4,83094,350,11.0065,26.176,11.0498,34.2322,197.1,34.2306,204.1,2087.3,7.808,2258,0.97,13.72,14.52,0.1,3.23,47.2,1.07,16.95,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"178",56,2,4,83094,500.2,7.4719,26.612,7.521,34.0597,134.4,34.0585,-9,2182.2,7.588,2269,1.87,26.81,41.08,0.1,3.04,39.19,1.96,29.85,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"179",56,2,4,83094,560.5,6.2067,26.778,6.2566,34.0526,-9,-9,-9,2238.3,7.463,2283,2.41,33.47,58.53,0.07,2.39,-9,2.48,35.87,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"180",56,2,4,83094,600.8,5.8112,26.873,5.8631,34.1099,62.3,34.1117,59.8,2269.8,7.397,2289,2.68,36.49,68.09,0.05,2.48,-9,2.73,38.97,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"181",56,2,4,83094,701.1,5.3935,27.068,5.4526,34.2923,23.8,34.2905,22.1,2312.2,7.34,2323,3.03,40.39,81.43,0.04,2.23,-9,3.07,42.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"182",56,2,4,83094,800.6,4.8286,27.213,4.8933,34.3926,27.1,34.3924,26.8,2325,7.358,2337,3.08,41.55,92.38,0.04,2.16,37.52,3.12,43.71,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"183",56,2,4,83094,900,4.4726,27.292,4.5437,34.4425,33.8,34.4425,34.5,2331.4,7.376,2347,3.09,41.62,98.35,0.03,1.93,-9,3.12,43.56,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"184",56,2,4,83094,1020.6,4.0474,27.375,4.1257,34.4899,39.2,34.4909,39.9,2338.1,7.398,2359,3.08,41.79,106.77,0.02,1.95,41.62,3.1,43.74,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"185",56,2,5,83094,25.2,26.2439,22.888,26.2495,34.9087,178.9,-9,-9,1953.7,8.11,2290,-9,-9,-9,-9,-9,83.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"186",56,2,5,83094,35.2,26.2302,22.892,26.238,34.9074,178.9,34.9074,204.2,1952.7,8.11,2292,0.05,0,1.23,0.31,5.77,81.55,0.36,5.77,-9,-9,-9,0.2,34.2,-9,-9,-9,-9,-9
"187",56,2,5,83094,44.6,26.2199,22.894,26.2299,34.9065,-9,-9,204.2,1954,8.111,2286,0.04,0.01,1.51,0.32,6.17,81.41,0.36,6.18,-9,-9,-9,0.4,31.3,-9,-9,-9,-9,-9
"188",56,2,5,83094,59.6,24.0486,23.637,24.0612,35.0129,193.4,35.0115,221.1,1968.8,8.096,2296,0.03,0.01,0.86,0.26,5.81,77.35,0.29,5.82,-9,-9,-9,1.3,41,-9,-9,-9,-9,-9
"189",56,2,5,83094,75.9,23.1899,23.939,23.2055,35.0791,197.8,35.0762,219.1,1979.4,8.085,2296,0.03,0.02,0.89,0.32,5.75,76.07,0.35,5.77,-9,-9,-9,0.1,25.4,-9,-9,-9,-9,-9
"190",56,2,5,83094,85,22.931,24.036,22.9483,35.1092,199.4,35.1032,217.8,1982.6,8.08,2306,0.03,0.03,0.8,0.27,5.74,71.48,0.3,5.77,-9,-9,-9,0.2,-9,-9,-9,-9,-9,-9
"191",56,2,5,83094,94.4,22.3686,24.22,22.3875,35.1394,202.8,35.136,212.2,1993.7,8.067,2308,0.05,0.02,0.83,0.27,5.91,67.97,0.32,5.94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"192",56,2,5,83094,105.5,21.647,24.456,21.6676,35.1843,198,35.1816,206,2006,8.049,2316,0.08,0.1,0.88,0.26,5.47,66.69,0.34,5.57,-9,-9,-9,77.8,83,-9,-9,-9,-9,-9
"193",56,2,5,83094,115,21.0417,24.605,21.0638,35.1602,190.3,35.1663,198,2018.7,8.027,2309,0.12,0.76,1.17,0.21,5.3,62.5,0.32,6.06,-9,-9,-9,783.6,-9,-9,-9,-9,-9,-9
"194",56,2,5,83094,125.1,20.6314,24.72,20.655,35.1662,190.6,35.1648,195.3,2024.1,8.015,2307,0.15,1.24,1.34,0.2,5.01,59.76,0.34,6.25,-9,-9,-9,1280.1,186.5,-9,-9,-9,-9,-9
"195",56,2,5,83094,135.4,20.1547,24.83,20.1799,35.1434,188.4,35.1418,192,2030.6,8.003,-9,0.18,1.85,1.73,0.2,4.21,60.54,0.37,6.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"196",56,2,5,83094,150.4,19.8889,24.908,19.9167,35.1539,192.6,35.1515,193.8,2032.5,8.002,2307,0.18,1.91,1.54,0.19,3.9,60.06,0.36,5.81,-9,-9,-9,-9,198.2,-9,-9,-9,-9,-9
"197",56,2,5,83094,175.6,18.6875,25.125,18.7185,35.0321,187.7,35.0332,193.8,2038.4,7.978,2300,0.22,2.73,2.19,0.15,3.32,56.84,0.37,6.05,-9,-9,-9,-9,254.9,-9,-9,-9,-9,-9
"198",56,2,5,83094,184.7,18.3527,25.17,18.3849,34.9814,190.8,34.9804,193.1,2039.8,7.968,2295,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"199",56,2,13,83194,4.6,26.4037,22.835,26.4047,34.9044,-9,34.907,-9,1952.5,8.112,2284,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"200",56,2,13,83194,24.6,26.2927,22.864,26.2983,34.8975,-9,34.9021,-9,1952.6,8.113,2286,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"201",57,2,1,92294,1405,3.0636,27.526,3.1654,34.5576,57.6,34.5566,57.9,2352.2,7.421,2382,-9,41.63,128.28,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"202",57,2,1,92294,2002.8,2.056,27.66,2.1956,34.6165,86.8,34.615,86.1,2357,7.47,2405,-9,40.11,149.37,-9,-9,41.96,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"203",57,2,1,92294,2406.2,1.6341,27.712,1.8023,34.641,102,34.6399,101.6,2349.3,7.496,2416,-9,39.11,159.83,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"204",57,2,1,92294,3002.6,1.3594,27.752,1.5781,34.6651,123.7,34.6623,121,2344.4,7.533,2420,-9,37.84,159.57,-9,-9,39.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"205",57,2,1,92294,3401,1.2369,27.769,1.4928,34.6759,135.5,34.6752,134.9,2338.4,7.556,2418,-9,36.91,157.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"206",57,2,1,92294,4001.2,1.1415,27.782,1.4593,34.6841,147,34.683,147,2325,7.575,2413,-9,35.9,152.48,-9,-9,41.37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"207",57,2,1,92294,4509.9,1.1076,27.787,1.4832,34.687,152.1,34.6867,152.2,2322.1,7.582,2411,-9,35.46,150.08,-9,-9,43.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"208",57,2,3,92394,209.3,19.5182,24.983,19.5563,35.1242,192.4,35.1278,195.8,2035.8,7.995,2305,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"209",57,2,3,92394,234.4,18.167,25.187,18.2076,34.9426,193.6,34.9475,192.2,2043.9,7.963,2297,-9,2.98,2.66,0.13,3.13,-9,-9,6.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"210",57,2,3,92394,249.2,17.0552,25.345,17.0965,34.7963,192.3,34.7935,190.9,2048.8,7.938,2286,-9,4.16,3.55,0.06,3.33,57.43,-9,7.49,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"211",57,2,3,92394,275.3,15.4006,25.572,15.4431,34.5954,196,34.5994,193.7,2053.2,7.907,2271,-9,5.91,5.08,-9,3.56,57.93,-9,9.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"212",57,2,3,92394,302.4,13.4926,25.8,13.5352,34.3637,190.1,34.3665,190.7,2067.5,7.856,2263,-9,9.04,7.79,-9,3.39,58.23,-9,12.43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"213",57,2,3,92394,326.9,11.7366,26.012,11.7786,34.1925,180.8,34.1993,183.3,2088.3,7.795,2257,-9,12.82,11.82,0.08,3.29,55.11,-9,16.11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"214",57,2,3,92394,351.9,10.6262,26.177,10.6687,34.1464,190.8,34.1435,189.3,2098.9,7.771,2256,-9,15.12,15.42,0.11,4.08,50.43,-9,19.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"215",57,2,3,92394,500.3,6.7994,26.698,6.846,34.05,112,34.0489,109.6,2212.7,7.517,2276,-9,30.8,-9,-9,1.99,39.87,-9,32.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"216",57,2,3,92394,602.2,5.6953,26.904,5.7468,34.1311,51.7,34.1298,50.7,2278.4,7.38,2300,-9,37.84,71.43,-9,2.08,44.37,-9,39.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"217",57,2,3,92394,699.3,5.2939,27.062,5.3522,34.2698,24.7,34.268,24.5,2311.4,7.34,2321,-9,40.74,-9,0.03,1.77,41.14,-9,42.51,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"218",57,2,3,92394,801.5,4.8771,27.214,4.9423,34.4008,25,34.4019,25.7,2327,7.355,2344,-9,41.86,92.44,0.09,1.95,41.23,-9,43.81,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"219",57,2,3,92394,903.2,4.4981,27.303,4.5697,34.4597,30.6,34.4581,31.9,2333.3,7.371,2352,-9,42.34,99.21,0.01,1.77,45.04,-9,44.11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"220",57,2,4,92394,5.4,26.4387,22.782,26.4399,34.8487,168.4,-9,-9,1952.8,8.109,2289,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"221",57,2,4,92394,25.2,26.4439,22.779,26.4496,34.8476,168.4,-9,-9,1953.4,8.11,2289,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"222",57,2,4,92394,35,26.43,22.782,26.4379,34.8453,168.4,34.8465,202.2,1953,8.109,2290,-9,0.01,0.65,0.2,5.58,88.49,-9,5.59,-9,-9,-9,1.8,48.8,-9,-9,-9,-9,-9
"223",57,2,4,92394,44.6,26.3681,22.803,26.3782,34.8479,169.2,34.8491,202.8,1954.4,8.11,2292,-9,0.01,0.85,0.24,6.34,103.05,-9,6.35,-9,-9,-9,1.4,42,-9,-9,-9,-9,-9
"224",57,2,4,92394,59.9,25.6187,23.08,25.6319,34.9056,174.3,34.9046,-9,1962.3,8.102,2297,-9,0.02,0.76,0.16,5.5,103.04,-9,5.52,-9,-9,-9,1.2,41,-9,-9,-9,-9,-9
"225",57,2,4,92394,75.2,24.199,23.59,24.215,35.0109,186.2,35.0053,220.9,1970.9,8.095,2305,-9,0.03,1.04,0.19,6,91.02,-9,6.03,-9,-9,-9,1.2,25.4,-9,-9,-9,-9,-9
"226",57,2,4,92394,84.9,23.5617,23.748,23.5793,34.9699,188.5,34.9646,221.3,1973,8.091,2301,-9,0.02,0.99,0.12,5.47,89.36,-9,5.49,-9,-9,-9,2,-9,-9,-9,-9,-9,-9
"227",57,2,4,92394,95.1,22.8579,23.978,22.8772,35.0045,193.1,34.9984,217.7,1982.6,8.079,2306,-9,0.02,0.89,0.15,5.67,88.19,-9,5.69,-9,-9,-9,4.3,66.4,-9,-9,-9,-9,-9
"228",57,2,4,92394,105.2,22.3578,24.209,22.3788,35.1215,-9,-9,214.1,1992.1,8.07,2309,-9,0.03,0.79,0.09,5.06,98.92,-9,5.09,-9,-9,-9,11,70.3,-9,-9,-9,-9,-9
